n_targets	n_bootstraps	n_processed	n_pseudoaligned	n_unique	p_pseudoaligned	p_unique	kallisto_version	index_version	start_time	call	sample_accession	nCount_RNA	nFeature_RNA	percent_mt
142604	0	613263	30671	17591	5	2.9	0.46.2	10	Thu Jan 21 19:06:35 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385617/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598668_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598668_2.fastq.gz	SRS4385617	20943.40145735203	3433	2.155871866943083
142604	0	594343	32592	17329	5.5	2.9	0.46.2	10	Thu Jan 21 18:52:16 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385618/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598669_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598669_2.fastq.gz	SRS4385618	23154.75743528489	3426	2.45614276715917
142604	0	404985	19748	10964	4.9	2.7	0.46.2	10	Thu Jan 21 18:57:05 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385619/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598670_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598670_2.fastq.gz	SRS4385619	13819.06699573407	2269	3.6017702942872267
142604	0	296953	14128	8197	4.8	2.8	0.46.2	10	Thu Jan 21 19:14:20 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385620/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598671_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598671_2.fastq.gz	SRS4385620	10019.292874445446	1958	5.021394287047891
142604	0	540288	27623	15529	5.1	2.9	0.46.2	10	Thu Jan 21 19:01:45 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385621/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598672_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598672_2.fastq.gz	SRS4385621	18736.75809440586	3107	3.167984541451818
142604	0	672254	34891	17395	5.2	2.6	0.46.2	10	Thu Jan 21 18:17:50 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385622/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598673_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598673_2.fastq.gz	SRS4385622	25384.562959672956	2955	2.487519288802186
142604	0	612241	32354	16714	5.3	2.7	0.46.2	10	Thu Jan 21 19:16:40 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385623/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598674_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598674_2.fastq.gz	SRS4385623	23364.75658239591	3409	2.2016993765198873
142604	0	395273	19799	12581	5	3.2	0.46.2	10	Thu Jan 21 17:55:21 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385624/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598675_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598675_2.fastq.gz	SRS4385624	12101.210692504135	1664	8.59935444843214
142604	0	500563	29473	14415	5.9	2.9	0.46.2	10	Thu Jan 21 18:52:17 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385625/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598676_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598676_2.fastq.gz	SRS4385625	19354.515601719937	2150	1.2681172965041252
142604	0	444817	24116	11511	5.4	2.6	0.46.2	10	Thu Jan 21 18:47:12 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385626/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598677_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598677_2.fastq.gz	SRS4385626	16855.190432084695	2291	2.1946005385727894
142604	0	933409	51444	25146	5.5	2.7	0.46.2	10	Thu Jan 21 18:26:32 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385627/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598678_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598678_2.fastq.gz	SRS4385627	36940.55611117951	3547	1.7631569975279489
142604	0	314627	15619	8814	5	2.8	0.46.2	10	Thu Jan 21 18:39:16 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385628/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598679_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598679_2.fastq.gz	SRS4385628	10907.442286086594	1744	3.1647456016368194
142604	0	555245	30258	16345	5.4	2.9	0.46.2	10	Thu Jan 21 18:54:41 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385629/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598681_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598681_2.fastq.gz	SRS4385629	20002.810388626785	2306	2.267491373401643
142604	0	343353	18325	9398	5.3	2.7	0.46.2	10	Thu Jan 21 18:06:11 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385630/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598680_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598680_2.fastq.gz	SRS4385630	12475.997389361173	1914	0.9636758989908398
142604	0	170482	10252	6273	6	3.7	0.46.2	10	Thu Jan 21 19:04:03 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385631/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598683_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598683_2.fastq.gz	SRS4385631	5841.875769520991	1132	4.903584247624091
142604	0	483631	25848	15302	5.3	3.2	0.46.2	10	Thu Jan 21 18:30:43 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385632/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598682_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598682_2.fastq.gz	SRS4385632	16661.118560283285	1916	3.743995925261538
142604	0	445669	26514	14641	5.9	3.3	0.46.2	10	Thu Jan 21 18:30:40 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385633/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598684_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598684_2.fastq.gz	SRS4385633	16697.343895493326	1944	2.545166480728126
142604	0	652175	41774	21009	6.4	3.2	0.46.2	10	Thu Jan 21 19:14:19 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385634/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598686_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598686_2.fastq.gz	SRS4385634	28881.40004054526	3255	2.8327747230101172
142604	0	518547	26274	13808	5.1	2.7	0.46.2	10	Thu Jan 21 19:04:02 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385635/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598685_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598685_2.fastq.gz	SRS4385635	19247.509447448865	2935	2.1759496788064254
142604	0	366893	16947	10254	4.6	2.8	0.46.2	10	Thu Jan 21 18:06:07 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385636/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598687_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598687_2.fastq.gz	SRS4385636	10588.717918870212	1433	8.306249224304986
142604	0	225399	10338	6726	4.6	3	0.46.2	10	Thu Jan 21 18:26:28 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385637/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598688_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598688_2.fastq.gz	SRS4385637	6437.715530011915	1114	5.846597263351017
142604	0	238888	11575	7187	4.8	3	0.46.2	10	Thu Jan 21 18:33:24 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385638/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598689_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598689_2.fastq.gz	SRS4385638	7318.354061043848	1341	5.791265036711657
142604	0	367766	17645	10357	4.8	2.8	0.46.2	10	Thu Jan 21 19:19:01 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385639/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598690_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598690_2.fastq.gz	SRS4385639	12238.275860536634	2003	3.300087402853253
142604	0	521805	29151	14721	5.6	2.8	0.46.2	10	Thu Jan 21 18:58:36 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385640/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598691_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598691_2.fastq.gz	SRS4385640	20459.40071268	2989	2.0689442762497823
142604	0	672862	37209	18740	5.5	2.8	0.46.2	10	Thu Jan 21 18:49:36 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385641/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598692_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598692_2.fastq.gz	SRS4385641	27133.5848811639	3733	1.7577419352762709
142604	0	261604	12452	7812	4.8	3	0.46.2	10	Thu Jan 21 18:52:16 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385642/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598693_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598693_2.fastq.gz	SRS4385642	7780.404321962006	1128	9.622223589161898
142604	0	482053	26310	13508	5.5	2.8	0.46.2	10	Thu Jan 21 18:14:54 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385643/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598694_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598694_2.fastq.gz	SRS4385643	18102.967188336304	2714	2.0242344593990125
142604	0	404108	23029	12514	5.7	3.1	0.46.2	10	Thu Jan 21 18:06:09 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385644/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598695_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598695_2.fastq.gz	SRS4385644	16462.397909722396	2253	2.321760791447455
142604	0	562676	34642	17409	6.2	3.1	0.46.2	10	Thu Jan 21 19:18:58 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385645/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598696_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598696_2.fastq.gz	SRS4385645	23893.445743894845	2512	1.8380444357307295
142604	0	965565	60864	29135	6.3	3	0.46.2	10	Thu Jan 21 18:33:20 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385646/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598698_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598698_2.fastq.gz	SRS4385646	45075.093324399655	3539	2.4720235008295255
142604	0	550155	31860	16482	5.8	3	0.46.2	10	Thu Jan 21 18:30:43 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385647/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598697_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598697_2.fastq.gz	SRS4385647	22529.792905665112	3067	3.1057453698300796
142604	0	497608	31083	13764	6.2	2.8	0.46.2	10	Thu Jan 21 18:17:49 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385648/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598699_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598699_2.fastq.gz	SRS4385648	22551.535515382926	2413	1.0546359463539239
142604	0	188063	10599	6940	5.6	3.7	0.46.2	10	Thu Jan 21 17:57:59 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385649/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598700_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598700_2.fastq.gz	SRS4385649	6073.912413170319	1095	7.37923712940165
142604	0	339194	19078	11128	5.6	3.3	0.46.2	10	Thu Jan 21 18:33:25 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385650/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598701_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598701_2.fastq.gz	SRS4385650	13552.85043033296	1941	3.5955351422558888
142604	0	487185	30162	13706	6.2	2.8	0.46.2	10	Thu Jan 21 18:08:21 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385651/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598702_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598702_2.fastq.gz	SRS4385651	21944.890792635535	2128	0.7795523870066825
142604	0	289688	16942	10449	5.8	3.6	0.46.2	10	Thu Jan 21 18:17:50 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385652/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598704_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598704_2.fastq.gz	SRS4385652	10374.145594948635	1311	7.45929573589941
142604	0	432173	26458	14072	6.1	3.3	0.46.2	10	Thu Jan 21 18:35:34 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385653/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598703_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598703_2.fastq.gz	SRS4385653	18694.34741542823	2329	1.9222109871748554
142604	0	546741	31025	16669	5.7	3	0.46.2	10	Thu Jan 21 19:01:45 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385654/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598705_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598705_2.fastq.gz	SRS4385654	21469.068132551627	2947	2.0888228461115843
142604	0	458286	27580	16471	6	3.6	0.46.2	10	Thu Jan 21 18:30:42 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385655/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598706_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598706_2.fastq.gz	SRS4385655	18788.438763918457	2148	4.188852569865478
142604	0	691972	42270	20580	6.1	3	0.46.2	10	Thu Jan 21 18:35:40 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385656/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598707_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598707_2.fastq.gz	SRS4385656	30581.86408931243	3079	1.5498760919732297
142604	0	514089	30796	15242	6	3	0.46.2	10	Thu Jan 21 18:17:49 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385657/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598708_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598708_2.fastq.gz	SRS4385657	22571.71919960245	3040	1.624214428498017
142604	0	581689	36272	18621	6.2	3.2	0.46.2	10	Thu Jan 21 19:09:34 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385658/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598709_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598709_2.fastq.gz	SRS4385658	25952.37983897841	3569	1.666442163236403
142604	0	499427	30743	16319	6.2	3.3	0.46.2	10	Thu Jan 21 18:33:25 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385659/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598710_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598710_2.fastq.gz	SRS4385659	21073.789014672406	2941	2.6384799601669706
142604	0	251772	12854	7709	5.1	3.1	0.46.2	10	Thu Jan 21 19:19:00 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385660/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598711_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598711_2.fastq.gz	SRS4385660	8302.84736702253	1445	7.340732318177831
142604	0	502962	29582	14201	5.9	2.8	0.46.2	10	Thu Jan 21 18:14:53 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385661/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598712_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598712_2.fastq.gz	SRS4385661	22318.8521002295	3120	2.1303945107244595
142604	0	399902	21856	12258	5.5	3.1	0.46.2	10	Thu Jan 21 18:47:10 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385662/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598713_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598713_2.fastq.gz	SRS4385662	15233.040020461456	2380	3.286586914545728
142604	0	344928	20200	10164	5.9	2.9	0.46.2	10	Thu Jan 21 18:44:55 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385663/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598714_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598714_2.fastq.gz	SRS4385663	14560.324605647742	2809	3.1879914258226805
142604	0	669182	38561	18548	5.8	2.8	0.46.2	10	Thu Jan 21 18:33:25 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385664/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598715_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598715_2.fastq.gz	SRS4385664	28580.803515262276	3319	1.5360691303362444
142604	0	407554	23147	9989	5.7	2.5	0.46.2	10	Thu Jan 21 18:47:13 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385665/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598716_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598716_2.fastq.gz	SRS4385665	16656.566992720487	1947	2.274396039505409
142604	0	164051	8478	4881	5.2	3	0.46.2	10	Thu Jan 21 18:57:10 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385666/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598717_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598717_2.fastq.gz	SRS4385666	5522.6485879935135	1241	7.068155682558495
142604	0	40124	7431	3412	18.5	8.5	0.46.2	10	Thu Jan 21 18:47:13 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385667/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598718_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598718_2.fastq.gz	SRS4385667	5620.135577284057	2028	5.134856553397592
142604	0	633370	33684	15845	5.3	2.5	0.46.2	10	Thu Jan 21 18:35:36 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385668/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598719_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598719_2.fastq.gz	SRS4385668	24992.48395949061	3066	2.905603945478338
142604	0	387177	19675	9743	5.1	2.5	0.46.2	10	Thu Jan 21 18:35:35 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385669/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598720_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598720_2.fastq.gz	SRS4385669	14164.82665409282	2281	2.777928100421225
142604	0	612160	32653	18228	5.3	3	0.46.2	10	Thu Jan 21 18:06:11 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385670/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598721_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598721_2.fastq.gz	SRS4385670	22029.50079392321	2513	3.211247983409324
142604	0	701886	41377	19216	5.9	2.7	0.46.2	10	Thu Jan 21 18:26:32 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385671/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598722_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598722_2.fastq.gz	SRS4385671	27818.20970824509	2555	6.35298251949043
142604	0	217201	12234	6927	5.6	3.2	0.46.2	10	Thu Jan 21 18:26:29 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385672/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598724_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598724_2.fastq.gz	SRS4385672	8252.090950979176	1227	3.696032942581775
142604	0	376178	21660	10790	5.8	2.9	0.46.2	10	Thu Jan 21 18:21:05 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385673/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598723_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598723_2.fastq.gz	SRS4385673	15255.988978165164	2042	2.145527310412143
142604	0	418669	20007	10266	4.8	2.5	0.46.2	10	Thu Jan 21 18:00:36 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385674/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598725_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598725_2.fastq.gz	SRS4385674	14960.691584829121	2266	3.2780269362500962
